SpinalErector_FaseInicialFilter,SpinalErector_FaseFinalFilter
-0.008605451,0.008688004
-0.010209415,0.003633916
-0.009028175,0.00585873
-0.005928489,0.010497548
-0.001502889,0.012200052
0.004580989,0.011012272
0.008128244,0.003331132
0.00710871,-0.006080628
0.006804422,-0.008728422
0.007082713,-0.009325839
-0.000251798,-0.010801084
-0.008671288,-0.007785592
-0.002731832,-6.70E-05
0.0062941,0.007617456
0.000900401,0.003935878
-0.004754105,-0.009472553
-0.000423995,-0.010379344
0.000183519,-0.002689071
-0.00037133,-0.003450427
0.004674344,-0.004933753
0.001354189,-0.004510077
-0.007000232,-0.000932656
-0.005490898,0.00928702
-0.003972968,0.007538765
-0.00459561,-0.003397481
0.003546233,-0.00112245
0.006944114,0.004959809
-0.001382742,0.007588803
-0.003763795,0.010842455
-0.0016664,0.005717259
-0.004375585,0.000981236
-0.003609247,0.004594978
-0.000846827,-0.00112118
-0.001360524,-0.010346304
0.002575522,-0.004881118
0.008088384,0.002572536
0.008852391,-0.000725866
0.011255426,-0.00648439
0.011470406,-0.004735009
0.001053135,0.001503631
-0.004456431,0.000621875
0.005620829,-0.002879471
0.007527915,0.000590274
-0.006490368,0.002977594
-0.011805329,0.003791796
-0.008722126,0.007064615
-0.009499332,0.002297869
-0.006246444,-0.006039631
0.000315692,-0.002616002
0.007399841,0.003218762
0.014716571,-0.002699863
0.006229314,-0.007972712
-0.013491486,0.000944381
-0.018769221,0.005678584
-0.010592583,-0.006705907
-0.004437032,-0.010307322
-0.003408001,0.004553196
-0.001326661,0.010485377
0.003953173,0.001803154
0.003682392,-0.00235626
0.001353709,-0.000348394
0.006909924,0.000614653
0.011369275,0.003942826
0.014161954,0.006980465
0.018107921,0.000757342
0.006964694,-0.00768424
-0.012523966,-0.00711684
-0.016009072,0.000578115
-0.002834705,0.008778412
0.012042288,0.008980679
0.007879913,0.00131545
-0.007604483,-0.003097785
-0.002010332,-0.007655327
0.00686107,-0.015167302
-0.004587495,-0.009479825
-0.008093434,0.001578989
-0.004651697,-0.003729418
-0.013366438,-0.00761733
-0.010704647,0.006282318
0.002331357,0.017635858
0.0027037,0.017812318
0.004766055,0.015738316
0.010197749,0.008257644
0.003896749,-0.006507415
0.000512144,-0.013486672
0.00359095,-0.003614167
-0.000444769,0.002839472
-0.001259438,-0.005984415
0.002941942,-0.008643319
-0.002036439,-0.004172028
-0.005254293,-0.00765326
-0.000365931,-0.005439195
-0.003255781,0.002059259
-0.006830634,-0.004534027
-0.000838462,-0.008487747
0.00028866,0.006369944
-0.001183008,0.01416688
0.003466808,0.001557774
0.002006595,-0.009837491
-0.001540755,-0.008051781
0.005956603,0.006155864
0.012204981,0.026713394
0.006078687,0.026220313
-0.003325991,-0.000160651
-0.005956346,-0.012555553
-0.003871637,-0.000861818
-0.003262801,0.004077927
-0.002256306,-0.004632402
0.000444612,-0.008439576
0.001767125,-0.000367223
0.002984386,0.006301469
0.003931737,-0.000837006
0.002541808,-0.012007633
-0.000373478,-0.015867424
-0.003173342,-0.015696769
-0.001747804,-0.009841921
0.002988421,-0.000424333
0.002453138,-0.00047106
-0.003285661,-0.003618531
-0.006469475,0.003255654
-0.005826775,0.009018414
-0.003826722,0.007692717
-0.002067591,0.013102305
8.91E-05,0.020802334
0.003838051,0.015611366
0.002307365,0.005393448
-0.002933022,-0.001052052
0.001639739,-0.00743517
0.006959295,-0.012891181
0.002435154,-0.012857103
0.001840782,0.00065557
0.004210605,0.020110064
-0.000706411,0.019559245
-0.006168338,0.002689206
-0.005892915,-0.011906862
0.000275007,-0.02231367
0.001927699,-0.020507517
-0.006724861,-0.013756946
-0.004690224,-0.017156512
0.011039478,-0.013405751
0.016544855,-0.002965052
0.009398296,0.000210227
-0.001570765,0.016609783
-0.010769818,0.036426895
-0.01069347,0.026345491
-0.006628106,0.011118613
-0.002660985,0.010272901
0.002838959,-0.003362274
0.001638654,-0.02224661
0.000821671,-0.019021789
0.010444667,-0.007086044
0.008894869,-0.003321963
-0.007508678,-0.000983572
-0.008516791,0.009171731
0.003081818,0.020510057
0.001368421,0.012832846
-0.007469101,-0.006188532
-0.007606448,-0.009414488
7.09E-06,-0.00650562
0.009564604,-0.010169774
0.009285129,-0.004273048
-0.002462034,0.005076058
-0.006358555,-0.000152359
-0.001172551,-0.008216965
-0.001469065,-0.007345768
-0.00035165,-0.002196232
0.004318499,0.003661907
-0.003076217,0.007607758
-0.011308032,0.007270235
-0.000962873,0.003158037
0.008649659,-0.000282233
0.003107403,-1.72E-05
0.001241935,-0.000747336
0.004489442,-0.001579408
0.001459749,0.002865641
0.000710487,0.006885675
0.00150831,0.00255823
-0.002378582,-0.008262965
-0.001353266,-0.011807196
-9.25E-05,0.000584187
-0.002881288,0.010473633
0.001888834,0.003392749
0.00405599,-0.002250091
-0.001808112,0.003917727
0.001170787,0.004986725
0.00649382,-0.001905453
0.003808136,-0.004491593
0.002152538,-0.004647445
0.000498406,-0.003683758
-0.004979947,0.000788311
-0.00732817,0.00321498
-0.005024063,0.004284146
-0.004214585,0.00060577
-0.005094009,-0.009160044
-3.98E-05,-0.008201861
0.007738891,-0.002818899
0.005086494,-0.004827316
-0.005469095,-0.00021386
-0.010789807,0.00370808
-0.006553037,0.002322811
-0.000386501,0.008522669
-0.004724068,0.008271622
-0.011433313,0.008618771
-0.000978058,0.020233532
0.015705252,0.006414894
0.019221714,-0.020237466
0.014060176,-0.01425459
0.008856675,0.000646618
0.007653651,-0.002964858
0.00807508,-0.013439948
0.003214717,-0.018569489
-0.00445583,-0.008650194
-0.012298096,0.007807308
-0.018569123,0.016092388
-0.016226854,0.016253252
-0.00847841,0.006502509
-0.007277444,-0.000177628
-0.012277501,0.004359477
-0.007146086,-0.000665273
0.013323023,-0.006475453
0.028754819,0.002343762
0.024663595,0.002850567
0.01208386,-0.003242194
0.0059124,-0.001469833
0.003067557,-0.004074951
-0.005029791,-0.002397515
-0.012296719,0.009590954
-0.012739525,0.008320474
-0.010075915,-0.001805028
-0.007578615,-0.003700551
-0.007432783,-0.004153023
-0.005806916,-0.007221893
0.000909905,-0.013647042
0.004923053,-0.017815105
0.002793212,-0.006595773
0.001521546,0.003880447
0.002898733,0.001241115
0.002347669,0.007260115
-0.000140169,0.015464356
-0.004445278,0.008396601
-0.009737527,0.007687503
-0.003507624,0.014618852
0.010335568,0.006731718
0.007985233,-0.003023068
-0.001794868,-0.001341312
0.003034977,-0.001515519
0.011432159,-0.005022241
0.010119689,-0.006365328
0.004736601,-0.008182218
0.001880568,-0.005203739
0.001000998,0.001670218
-0.002797963,0.000397562
-0.007184432,-0.003519591
-0.007046889,-0.000806099
-0.007215839,0.000947515
-0.009466615,-0.002054571
-0.008818095,-0.000961215
-0.006332152,0.005593354
-0.001805048,0.000681059
0.007347093,-0.01513446
0.010161925,-0.014704004
0.001384502,-0.002622126
0.000854055,0.001195075
0.010285244,0.009755721
0.007159989,0.023285998
-0.000767421,0.021260796
0.002234499,0.007997344
0.003820426,-0.000347373
-0.000219668,0.00180631
-0.003678645,0.005965037
-0.007251694,0.00066629
-0.009482036,-0.008368055
-0.010981542,-0.014930459
-0.007688624,-0.017699121
-0.000843867,-0.010919619
-0.004142236,-0.004872785
-0.002909641,-0.00547959
0.012211699,0.002310605
0.011860014,0.011535393
0.002601155,0.009258774
0.006818163,0.006253023
0.004695289,0.000122846
-0.00280692,-0.013277983
0.001089356,-0.016365229
0.004913209,-0.009995183
0.011121789,-0.004863521
0.016042715,0.006195799
-0.000705303,0.015027973
-0.014189584,0.009170257
-0.007502803,0.003682618
-0.011066062,0.002158752
-0.022638948,-0.004313579
-0.020537861,0.000501591
-0.012203243,0.018814011
-0.004325599,0.022723002
0.002918548,0.01126784
0.009731335,0.003728272
0.016753177,0.000174386
0.016509157,0.000469116
0.012027902,0.00180959
0.01272988,-0.01523083
0.013579647,-0.032519795
0.010365122,-0.00875284
0.004548052,0.020649143
-0.001447561,0.001016589
-0.001505399,-0.024751855
8.93E-05,-0.011153554
-0.006723455,-0.001825394
-0.017011763,-0.015680289
-0.019576231,-0.014753194
-0.009351009,-0.005220735
0.005468511,-0.005349142
0.005565595,-3.10E-06
-0.006877565,0.004762932
-0.01246144,0.002060899
-0.010153411,0.004554904
-0.005684322,0.008914882
-0.003994371,0.016703111
-0.007212756,0.028338005
-0.001791779,0.024607059
0.004880116,0.012308075
-0.003494631,0.013248388
-0.00175908,0.018753752
0.016102742,0.013627995
0.019939453,0.001687569
0.015168045,-0.007569852
0.013497589,-0.011051002
0.00937429,-0.01232399
0.014260944,-0.013607023
0.01794982,-0.014832422
-0.00064905,-0.02139568
-0.013169873,-0.02800202
-0.002797885,-0.018324145
0.001898328,-0.005767356
-0.003114214,-0.010641536
-0.00230391,-0.01406853
-0.00148769,-0.005279896
-0.008266186,-0.001460367
-0.015790791,0.001382238
-0.014106713,0.011431045
-0.009253693,0.01303949
-0.014796467,0.00750288
-0.020903737,0.013129468
-0.013588398,0.020551336
-0.002834336,0.01733688
0.002172742,0.015443446
0.006108478,0.01773248
0.011658648,0.017175506
0.016887817,0.011900063
0.016569371,-0.000830737
0.005764046,-0.010340772
-0.007368665,-0.007755887
-0.008626144,-0.008021322
0.000733783,-0.013306568
0.009743189,-0.009459656
0.013901573,-0.002598367
0.013357711,-0.002792498
0.012344216,-0.004103589
0.014723675,-0.006691433
0.012755981,-0.013436757
0.00158984,-0.014755399
-0.006610422,-0.012679485
-0.006537308,-0.014889275
-0.009381506,-0.008490576
-0.013547434,0.003892562
-0.009174298,0.003682758
-0.006471519,0.004727524
-0.010367526,0.015684168
-0.008816257,0.016044703
-0.00852249,0.012339745
-0.013711345,0.018437467
-0.007856825,0.013551426
0.000565545,-0.005992245
-0.001336943,-0.012117394
0.00184108,-0.001784716
0.006850225,0.007638643
0.003982936,0.012140667
0.005988087,0.006601946
0.006567915,-0.007532462
0.003430531,-0.010002489
0.013043708,-0.004185336
0.015756252,-0.00777563
0.001160612,-0.008954214
-0.001777346,-0.001377654
0.003472291,-0.000228573
0.001702696,-0.005196005
0.002978438,-0.006940618
0.00238067,-0.004300263
-0.004170019,0.001385193
-0.004285175,0.007268832
-0.003351266,0.008112057
-0.004780048,0.000532882
0.001804841,-0.005516774
0.005400022,0.003621874
-0.002443724,0.01654897
-0.004944921,0.013483216
-0.004704757,0.001725973
-0.011939236,-0.003232447
-0.009001018,-0.004458968
0.00278543,-0.006331307
0.0012203,-0.006110264
-0.004352555,-0.008082951
-0.002130706,-0.012540946
-1.13E-05,-0.008194739
0.003703651,0.002540576
0.006689284,0.005872366
0.001964407,0.004579999
0.000114999,0.00547683
0.002713032,0.005072349
-0.000923363,0.003850522
-0.003394996,0.000278096
0.000235334,-0.007218048
-0.001069716,-0.007762658
-0.002567167,-0.003007048
0.004871649,-0.005146486
0.008837699,-0.003664428
0.00492134,0.012378535
0.004105466,0.024234056
0.006629618,0.014685994
0.009149241,-0.001614839
0.008241371,-0.006467581
-0.001059052,-0.005530211
-0.010514757,-0.006026493
-0.011659433,-0.004430646
-0.006410459,-0.000552522
0.001781521,0.003250612
0.003472117,0.001250722
-0.003394407,-0.011105361
-0.008264287,-0.01733559
-0.011057853,-0.004121525
-0.009980293,0.00888129
0.001634003,0.008658869
0.009485264,0.006874911
0.005018508,0.005421385
0.003341569,0.000924976
0.005781718,-0.003203619
0.002101475,-0.006794939
-0.002621438,-0.006278129
-0.00107643,0.001727172
-0.000913302,0.007253259
-0.009218686,0.000419877
-0.012112621,-0.008205168
-0.001192943,-0.003304609
0.00511414,0.005025022
-0.000113937,0.005285889
-0.003792514,0.007688572
-0.000888583,0.009523655
0.003942361,1.91E-05
0.002691053,-0.008511344
-0.000313481,-0.006497189
0.003464002,-0.000505588
0.002888529,0.003962979
-0.001322759,0.003891662
0.004338288,0.002130782
0.011547933,-0.001699262
0.015365825,-0.011675244
0.01509052,-0.016204814
0.003601572,-0.008778801
-0.000920901,0.00328039
0.008718335,0.011660296
0.007302206,0.004780238
-0.001830188,-0.001618294
-0.005132651,0.009599051
-0.009313195,0.009572867
-0.005892374,-0.004744392
0.002908993,-0.002236943
-0.006150726,0.008443324
-0.024764101,0.006381506
-0.030194452,-0.004851216
-0.018129217,-0.00912599
0.000413634,-0.000611714
0.000458469,0.00114781
-0.014034602,-0.004506197
-0.009418288,0.00062702
0.004931143,0.003239724
0.002999734,-0.00261457
-0.000774251,0.000903
0.005609562,0.006739306
0.013729272,0.006294713
0.017772199,0.006845103
0.012216771,0.001074985
0.003677032,-0.012528459
0.007057707,-0.018797901
0.014489526,-0.015420341
0.010601662,-0.01003333
0.006020429,-0.004883582
0.011945476,0.000881925
0.013053189,0.002093086
0.003335367,0.001092568
-0.003628785,0.014024512
-0.005606294,0.02376788
-0.004423986,0.009672644
-0.002757614,0.003407377
-0.008791138,0.005784046
-0.01343803,-0.007286745
-0.007325304,-0.007325705
-0.003522843,0.001053148
-0.007441215,-0.005943506
-0.011329179,0.003945947
-0.012411901,0.015788761
-0.010773808,0.000487618
-0.010888799,0.000904062
-0.012430861,0.011459054
-0.00718373,-0.000562569
0.001737617,-0.001720603
0.009172751,0.005161056
0.014639024,-0.013985789
0.012846043,-0.033299245
0.008152459,-0.026413231
0.007346472,-0.007353963
0.006467684,-0.000499235
0.008039557,-0.005590756
0.012278863,0.008740424
0.009003983,0.026808076
0.000103885,0.010840805
-0.003997072,0.002610965
-0.00304161,0.023863014
-0.002444313,0.014818205
-0.001146456,-0.022855102
0.002003404,-0.034027163
0.000465837,-0.024937981
-0.003683103,-0.013194138
-0.003328007,0.00770235
-0.004192841,0.027257725
-0.006334225,0.039825389
-0.002771357,0.035858769
1.44E-05,0.007056002
-0.001711585,-0.002504462
-0.001443925,0.011853944
-0.000842144,-0.011189988
-0.002731974,-0.044759784
-0.001313082,-0.029804907
0.002377503,-0.016676958
0.00164908,-0.043991975
0.000899056,-0.06042258
0.002271167,-0.037100673
-0.002230903,0.00612606
-0.008380099,0.039886794
-0.005605973,0.04799797
0.000294583,0.064088786
0.000289471,0.110027181
0.000203889,0.128216809
0.003350965,0.079830549
0.000561399,0.012385455
-0.003519268,-0.027704588
0.001617392,-0.056036887
0.007592925,-0.08930056
0.010775752,-0.090391841
0.012160849,-0.042239871
0.006319429,-0.008936858
0.001400216,-0.040245444
-0.001242893,-0.096670387
-0.006693701,-0.125118536
-0.001120256,-0.106705535
0.007215894,-0.025443919
0.001001516,0.070975801
-0.00071467,0.082796497
0.003581645,0.039466669
-0.003294887,0.029507897
-0.008288144,0.029627327
-0.00781832,0.038729093
-0.01217746,0.077484667
-0.011608556,0.065809908
-0.007135879,0.016880334
-0.009997247,0.03781034
-0.009569616,0.085050011
0.001851021,0.097324837
0.010063291,0.104591226
0.008450351,0.074958374
0.006660629,0.011853353
0.005770794,-0.002328856
0.00368063,-0.005954933
0.007888062,-0.06006556
0.012599015,-0.109562299
0.007321002,-0.128736913
0.003628577,-0.135221031
0.006136377,-0.124849724
0.001924724,-0.117715078
-0.005108286,-0.118059154
-0.005339025,-0.101751433
-0.006207958,-0.080536583
-0.007752825,-0.060120748
-0.002508867,-0.022360749
-0.00192574,0.025688516
-0.008986516,0.069442058
-0.006398917,0.095292592
-2.75E-05,0.09554045
-0.001890045,0.103531703
-0.002301278,0.129898016
-0.002715992,0.131957526
-0.004824724,0.107047954
0.002854414,0.07139994
0.011112196,0.037690646
0.009698048,0.055051199
0.00794688,0.079101033
0.007606455,0.021887752
0.005726033,-0.022299479
0.001500519,0.029903526
-0.00655687,0.069339535
-0.009828826,0.019080248
-0.004425525,-0.081741424
0.000656034,-0.171623767
0.000722297,-0.200539122
-0.005754741,-0.156191819
-0.011712264,-0.063740622
-0.005150567,-0.003227665
0.00409391,-0.020538878
0.005047767,-0.018234918
0.006212832,0.033534071
0.007643345,0.036941742
0.005906348,0.01179136
0.004788552,0.013262446
-0.002010982,0.016260027
-0.010569434,0.025476318
-0.00495211,-0.003074519
0.004283072,-0.112294206
0.001774307,-0.172852806
-0.002007487,-0.104015326
0.000807786,0.003508495
0.00404444,0.079448461
0.00496169,0.075997468
0.004152568,-0.032853818
-0.00029792,-0.124780229
-0.009093825,-0.058018591
-0.014866414,0.113365142
-0.009530141,0.231742429
-0.001705439,0.252633029
-0.000988744,0.24060746
0.002729311,0.223371221
0.009682907,0.17650486
0.006405839,0.113000556
0.001686681,0.077513264
0.004805592,0.057477374
0.005562805,0.00371675
0.002955093,-0.066685483
0.0018997,-0.125198812
0.000628777,-0.202859881
-0.002458662,-0.276880053
-0.005947295,-0.28663055
-0.003253072,-0.267362703
0.002378317,-0.258016827
0.001111347,-0.22748536
-0.000353938,-0.168651787
0.000392118,-0.101886498
-0.003540355,-0.048480384
-0.005389784,-0.017634623
-0.002864194,0.032072866
-0.002427044,0.110565986
-0.00247372,0.164370884
-0.00210211,0.196947487
-0.00084938,0.236121908
0.001468609,0.249030462
-6.18E-05,0.227121534
-0.002024775,0.204709348
0.000820881,0.176000079
0.003847558,0.129797331
0.004772294,0.093118059
0.004598611,0.058123431
0.005014661,-0.006765911
0.007121801,-0.063483954
0.004774437,-0.083154433
-0.000683943,-0.111395541
0.000268713,-0.143053641
0.00253781,-0.139808835
-0.001374541,-0.126434293
-0.006402251,-0.105675848
-0.007696094,-0.06444738
-0.00300628,-0.044622296
0.004964236,-0.044339738
0.005788646,-0.02136317
-0.000669489,-0.004083534
-0.001571275,-0.023934482
0.003239591,-0.050553615
-3.88E-07,-0.067210577
-0.008763825,-0.077476463
-0.010398668,-0.062716891
-0.010605742,-0.024942586
-0.013381426,0.003442367
-0.00925481,0.020869598
-0.001903039,0.038508353
0.001644917,0.046463919
0.005420873,0.057631956
0.008394305,0.086379782
0.008724962,0.103053737
0.009128402,0.094636473
0.008621265,0.0831908
0.008159069,0.077806244
0.008272094,0.080717974
0.005841631,0.082003214
0.005095135,0.058215454
0.007792497,0.021940598
0.00467463,-0.001130735
-0.002959101,-0.022163329
-0.004466768,-0.050106321
-0.003138472,-0.067673693
-0.005740925,-0.067885905
-0.008637398,-0.065665317
-0.008386936,-0.069799526
-0.004440507,-0.063019268
-0.001992096,-0.029438545
-0.00748051,0.008570993
-0.010534731,0.015186374
-0.004974024,-0.010382865
-0.00300199,-0.043691719
-0.002344985,-0.059948624
0.004065573,-0.042644509
0.00481871,-0.022506981
-0.000792669,-0.04347832
-0.001729748,-0.064704143
0.001255941,-0.018069559
0.006285216,0.057760798
0.009612092,0.051037245
0.005102292,-0.024029096
0.002136537,-0.017376607
0.006195694,0.051363251
0.006102346,0.047630132
0.001763092,0.050212341
0.001932357,0.116701246
0.002882673,0.13351909
-0.001628539,0.129999601
-0.005344827,0.154480033
-0.004945038,0.113342898
-0.00863737,0.025605529
-0.010386105,-0.026679188
-0.001679856,-0.065639529
0.003750927,-0.102499491
0.003004985,-0.115736935
0.004282233,-0.119734637
0.001700112,-0.127841478
-0.000863212,-0.128850404
0.002943214,-0.129820831
0.002276998,-0.150869011
-0.000786383,-0.157207577
0.003517339,-0.102596006
0.003930222,-0.022015036
-0.003097499,0.036750866
-0.001519178,0.085830848
0.001126147,0.141855526
-0.008557899,0.17892494
-0.009191383,0.163424301
0.001174689,0.12736469
-0.00323062,0.115834919
-0.008419617,0.099194517
0.000965851,0.074921772
0.00457384,0.07019562
0.002084028,0.045630439
0.004502566,0.007798884
0.004764248,-0.001600261
0.001721192,-0.017750476
-0.001388029,-0.04522521
-0.002006333,-0.062547977
0.00119916,-0.090908609
0.001045849,-0.111902769
0.002605832,-0.113849677
0.009108767,-0.121452826
0.00520708,-0.11180856
-0.000742206,-0.077468366
0.002273077,-0.051452713
-0.003277416,-0.035942269
-0.009628565,-0.014246683
-0.00098763,0.026705034
0.003063817,0.055851731
-0.001837369,0.033107029
-0.001728286,0.017003243
-5.72E-05,0.045702482
-3.93E-05,0.055250167
-0.001957626,0.043169719
-0.003861523,0.049621295
-0.001663918,0.056030599
-0.00343542,0.060296941
-0.003664497,0.065431542
0.005150396,0.036607455
0.002530844,-0.008459695
-0.005767639,-0.003703676
0.002101323,0.038818046
0.007276084,0.044952077
0.001713184,0.016479705
0.000872595,0.001927746
-3.66E-05,-0.005840895
-0.001653135,-0.018271031
0.0005031,-0.031695598
-0.000207716,-0.049522161
0.001288432,-0.05344894
0.005810661,-0.049064121
0.001506851,-0.041424839
-0.00281527,-0.002330495
0.001853463,0.018310561
0.000563829,-0.024828131
-0.006337249,-0.079785531
-0.003762551,-0.127979827
0.001715996,-0.138935724
0.001968136,-0.078978605
0.000205066,-0.033941657
-0.0036325,-0.008589094
-0.004518837,0.073456945
-0.001718657,0.140988263
-0.001669744,0.149390469
0.000354189,0.146232251
0.002319969,0.109435941
-0.001144388,0.052975826
0.001014501,0.028993139
0.006704578,0.018238677
0.005581447,0.008058466
0.006514512,-0.008160309
0.007861582,-0.035010207
-0.001183233,-0.033493107
-0.0079825,-0.015373894
-0.004788521,-0.018768591
-0.003435356,-0.012675431
-0.003245038,0.011519842
-0.000706861,0.010454546
-0.004519202,-0.015561214
-0.009424176,-0.035109619
-0.002802206,-0.045155439
0.005047534,-0.053353979
0.00332136,-0.056598682
0.003677047,-0.056985526
0.006550841,-0.057238833
0.000594731,-0.05301709
-0.000486389,-0.045883747
0.009568461,-0.033763121
0.007903444,-0.009602335
-0.005203479,0.019934843
-0.009118994,0.042831524
-0.004588499,0.056005524
-0.000717402,0.064953764
0.002551472,0.067763783
0.005803382,0.053593094
0.004269564,0.035062662
-0.001864179,0.030003487
-0.002798971,0.030389428
-0.000584687,0.033727912
-0.003528906,0.038391743
-0.004780785,0.03906332
-0.004179464,0.04279752
-0.007073485,0.01846003
-0.004533859,-0.04350948
0.00081852,-0.05365955
0.000446378,-0.002592023
0.003598177,0.005002282
0.008335908,-0.025096334
0.003826492,-0.02520658
-0.000859138,-0.015130371
0.001857233,-0.016078785
0.004975881,-0.019492249
0.004415323,-0.029925557
0.003467598,-0.044396275
0.005097301,-0.065848587
0.00312197,-0.088584004
-0.003069701,-0.091684438
-0.002176253,-0.084150079
-0.001000128,-0.06366297
-0.006729072,-0.021578113
-0.006323255,0.01287146
-0.005522798,0.048212602
-0.009491721,0.101887244
-0.003154895,0.127187518
0.002394327,0.112608488
-0.001024637,0.095738313
0.002962088,0.080100092
0.004917619,0.062393202
-0.001759952,0.04592657
-0.000817704,0.021422422
0.003312565,-0.000547394
0.003888572,-0.002826794
0.00422613,-0.002505131
0.001043633,-0.017168317
0.000997325,-0.035015357
0.007313106,-0.046121311
0.008052129,-0.049696578
0.00279318,-0.045318115
-0.001782842,-0.050216707
-0.002868242,-0.068871114
0.000559598,-0.064525609
3.97E-05,-0.03581033
-0.007017014,-0.037643237
-0.008077913,-0.059677205
-0.003385197,-0.031220645
-0.003266539,0.019597815
-0.005270435,0.018433272
-0.008787486,0.003491245
-0.012976469,0.020451032
-0.004813913,0.036067731
0.008546494,0.047368631
0.008284872,0.065230208
0.004069506,0.072022035
0.006300332,0.07097386
0.006721723,0.054852333
0.005136885,0.019105699
0.005318826,0.005977357
0.00312041,0.022262508
-0.001200389,0.020308437
-0.001084848,-0.011830768
0.004332213,-0.034234036
0.007351294,-0.028897468
0.003485915,-0.031777202
-0.001022681,-0.051956135
-0.003680127,-0.055983875
-0.009581638,-0.053559029
-0.011314033,-0.060138807
-0.0034175,-0.052779977
-0.001301784,-0.037656511
-0.004833627,-0.022595599
0.000765064,0.012768975
0.004488036,0.047766732
-0.000189138,0.060809587
0.000993581,0.070366606
0.002066156,0.063387914
-0.002433268,0.031147322
4.15E-05,0.016222481
0.003222691,0.02191324
0.001133431,0.01406731
0.002036818,0.003188465
0.000958589,0.003461643
0.000238002,-0.001570882
0.006174301,-0.006409679
0.003724141,0.002254829
-0.006054749,0.003946135
-0.004469587,-0.012899179
0.002984126,-0.0309132
0.002538278,-0.045436656
-0.004434807,-0.054388242
-0.01215521,-0.046334357
-0.013488933,-0.036515592
-0.004974314,-0.039269309
0.00356248,-0.036608554
0.00598831,-0.021340582
0.009132888,0.000185899
0.01108693,0.020500952
0.005117126,0.025129123
-0.000155601,0.029894081
0.000337589,0.053843535
-0.000897031,0.070538822
0.00034064,0.068425657
0.005580932,0.059059105
7.61E-06,0.040736046
-0.009422424,0.027788177
-0.004403705,0.019229873
0.005645056,-0.006940358
0.010074647,-0.028454636
0.007468833,-0.035002256
-0.004277056,-0.050343205
-0.008303716,-0.053815876
0.000795172,-0.035601559
0.000548806,-0.032728666
-0.004900456,-0.036415524
-0.002398816,-0.016909916
-0.004596387,0.002268358
-0.006629315,-0.001032681
0.000354959,-0.006183406
-0.00085466,0.003442427
-0.006968831,0.016223081
-0.003935484,0.021726816
-0.002481469,0.02795353
-0.002422313,0.033930719
0.003768032,0.025751481
0.004349229,0.010879036
-0.000130404,0.000754034
0.002359926,-0.011359491
0.005520764,-0.017922858
0.005260596,-0.012405308
0.008929734,-0.012124018
0.010263411,-0.011017268
0.003726286,0.003230358
0.002085456,0.003492331
0.003946468,-0.011581376
-0.003625891,-0.005312661
-0.009546648,0.011261742
-0.005511687,0.01156139
-0.001290628,0.014216433
0.004059128,0.022267311
0.007200542,0.017240821
0.000339519,0.008869316
-0.005997396,-0.002445756
-0.008360075,-0.023009274
-0.008414224,-0.029345758
0.00023348,-0.024282092
0.004902794,-0.029309978
-0.002775261,-0.018584379
-0.006343004,0.015920806
-0.005218881,0.025782856
-0.00729971,0.008335287
-0.005215647,0.00832091
0.000486298,0.015783389
0.002473538,0.007393753
0.004103464,0.008407164
0.007847386,0.013047534
0.007771767,-0.0026408
0.003373519,-0.00132893
0.002781086,0.02454309
0.006008999,0.018667373
0.004959365,-0.009098962
-0.000346029,-0.009564678
-0.002257995,-0.012303688
0.002059319,-0.038055639
0.004723333,-0.038112849
0.00157339,-0.029198975
0.000554712,-0.049215714
0.001082003,-0.041734691
-0.001299789,-0.001644551
1.66E-05,0.015683599
0.000518058,0.03002378
-0.007167788,0.049500985
-0.009958296,0.050629967
-0.005740381,0.039992509
-0.00757472,0.016105335
-0.007688242,-0.006808434
0.001011185,-0.024287373
0.002178547,-0.031705558
-0.005755427,0.030788767
-0.005293345,0.10593526
0.001802065,0.083425922
0.003291959,0.040075208
0.002117523,0.037434555
0.003562399,0.02437878
0.005524862,-0.001437177
0.008129711,-0.061940641
0.010003526,-0.14907664
0.007339734,-0.166583214
0.004457685,-0.131160854
0.004209241,-0.102982247
0.002562896,-0.050954187
0.000407244,0.008948282
-0.002848115,0.037579245
-0.009161912,0.061327221
-0.010925924,0.085046731
-0.005129335,0.07379355
-1.89E-05,0.028456688
0.000537111,-0.001153353
0.000179097,-0.004377534
0.001196609,-0.011070974
0.000929423,0.012115363
-0.002749106,0.069938423
-0.005822044,0.087276088
-0.003442019,0.075283491
0.001836227,0.073746011
0.00157953,0.044298151
-0.0055771,0.001180235
-0.005220631,-0.01320691
0.008127944,-0.027644912
0.013170041,-0.045952476
0.003506915,-0.046822548
-0.000987053,-0.059708592
-0.000814539,-0.086266566
-0.007408132,-0.076739028
-0.010862915,-0.031130843
-0.004427998,0.002302999
-0.0001422,0.007486118
-0.001552583,-0.0020634
0.002708445,-0.015553195
0.010495456,-0.012623372
0.011442619,0.010742416
0.011200355,0.020041386
0.010841643,0.008336638
0.003103053,-0.001382358
-0.002568698,-0.008791105
-0.001507318,-0.005744215
-0.003399291,0.01149146
-0.003949576,0.018349596
-0.000422455,0.0222073
-0.001064846,0.031808688
-0.002233078,0.022161016
-0.005385861,0.011950125
-0.012893579,0.031602567
-0.009444518,0.044633827
-0.002037839,0.02412788
-0.007605794,0.004615299
-0.009372241,-0.00326715
0.000278604,-0.02451428
0.0022333,-0.035947624
-0.002829719,-0.005562445
0.000616233,0.018557381
