Cervical_FaseInicialFilter,Cervical_FaseFinalFilter
0.00526003,0.063468129
0.008382149,0.058649692
0.005324266,0.047463659
0.00271311,0.037564562
0.001016565,0.036445979
-0.003213285,0.018231439
-0.003426573,-0.011905734
-0.002153238,-0.015523753
-0.002947254,-0.009263896
0.007241953,-0.015257814
0.017416421,-0.015690539
0.009560955,-0.021365263
0.000449533,-0.038537356
-0.007287137,-0.034726781
-0.01799429,-0.016804366
-0.009290267,-0.013398539
0.008653271,-0.019503596
0.010889201,-0.037211448
0.012674203,-0.063736382
0.011668618,-0.057369995
-0.011623764,-0.012030599
-0.030859684,0.031684353
-0.022894381,0.076168409
-0.00883645,0.124519266
-0.000284769,0.126235566
0.004149167,0.088952786
-0.005541256,0.072797531
-0.016259275,0.056268115
-0.006096703,0.001970159
0.009126658,-0.057487253
0.017861268,-0.102766277
0.029448925,-0.129014991
0.032966255,-0.115889174
0.025882525,-0.094416081
0.022025061,-0.096301499
0.013240793,-0.087463435
-0.001336857,-0.05327872
-0.010908992,-0.000494175
-0.020707375,0.069847664
-0.024825514,0.098326206
-0.018188666,0.064609979
-0.016603634,0.058011789
-0.016640437,0.089841194
-0.007063898,0.086698153
-0.000418691,0.062398829
-0.004152214,0.055537778
-0.007647421,0.049637452
-0.00500759,0.036929691
-0.002759235,0.016128018
-0.001635135,-0.01423533
0.00589589,-0.032222072
0.010643798,-0.036826179
0.004779181,-0.052806226
0.003493815,-0.07325633
0.007997557,-0.070525809
0.007736102,-0.051259846
0.012899074,-0.045619362
0.024803457,-0.048071653
0.022883507,-0.035420226
0.008477707,-0.02348993
-0.000278537,-0.022243329
-0.005997129,-0.009150677
-0.010766704,0.013830994
-0.008012608,0.033510947
-0.007946191,0.047328279
-0.010519341,0.043271997
-0.007931807,0.031706357
-0.013744257,0.037675005
-0.018923808,0.047882492
-0.007130566,0.034753541
-0.000962392,0.003460607
-0.002307786,-0.011224185
0.005338228,-1.77E-06
0.005303248,0.001748147
-0.002894877,-0.017521601
0.002262106,-0.048366765
0.012931842,-0.083423012
0.015033311,-0.073418731
0.012896676,-0.010587445
0.008904385,0.040619758
0.001225216,0.071191034
-0.003698804,0.095165366
-0.00229974,0.112460176
-0.004782449,0.137580857
-0.01379568,0.129707405
-0.0166122,0.062699814
-0.007454758,-0.018767383
0.005416759,-0.104197303
0.011675221,-0.175234987
0.009636672,-0.193815758
0.002303088,-0.174624935
-0.005925495,-0.132710535
-0.006043876,-0.089292812
-0.002077859,-0.059556988
-0.005081741,-0.00230686
-0.007227807,0.067012379
-0.003654908,0.095707799
0.001311207,0.10511027
0.008663319,0.094835258
0.010274841,0.054498466
0.003841536,0.039431858
0.000779722,0.048524908
0.004996371,0.039279851
0.014780094,0.031628925
0.014812822,0.027296795
-0.000195531,0.012801985
0.000536297,0.019996114
0.016217062,0.042516627
0.009644538,0.042438841
-0.014261246,0.028317672
-0.027861555,0.006239419
-0.023923083,-0.03465799
-0.011904369,-0.069535773
-0.009956887,-0.073746421
-0.007847317,-0.061245996
0.008660645,-0.050403358
0.010019828,-0.050007756
-0.006904329,-0.061508882
-0.016853538,-0.066916642
-0.028362373,-0.050118373
-0.02512374,-0.01946795
0.010030242,0.008869968
0.030481546,0.022099226
0.026119712,0.026505341
0.027153151,0.046315652
0.02181519,0.064373124
0.013594037,0.044396349
0.018623721,0.014093234
0.011210874,0.006193663
-0.006318449,0.002099334
-0.004378297,0.000404194
-0.002543896,0.012180105
-0.017131802,0.019227189
-0.025212184,0.015564468
-0.025652495,0.012578979
-0.024273162,0.009274343
-0.007773797,0.009612592
0.011315338,0.019504055
0.012168385,0.025321347
0.008540404,0.021529661
0.013787066,0.021705049
0.01869541,0.022613675
0.016445535,0.006073799
0.007588675,-0.025882199
-0.003688492,-0.048678561
-0.005077972,-0.052296316
0.006391387,-0.053557036
0.013336807,-0.055323759
0.00512368,-0.047138269
-0.012282476,-0.029449379
-0.027524458,0.006083931
-0.02784983,0.043149937
-0.022005461,0.029529169
-0.027321729,-0.014839057
-0.030403838,-0.01751238
-0.02258305,0.009262472
-0.016998932,0.018431596
-0.008484644,0.019261037
0.010005996,0.019711691
0.026324662,0.008712724
0.031181742,-0.015721479
0.030793115,-0.04793407
0.037202227,-0.051295501
0.039548316,-0.006268939
0.025260872,0.035743382
0.017599978,0.048111783
0.021371535,0.059154231
0.012430166,0.057331216
0.003057885,0.024887835
0.008774622,0.000365786
0.007193637,-0.006688987
-0.004427683,-0.024602454
-0.003871201,-0.031797002
-0.006000067,-0.01522543
-0.032418134,-0.005844967
-0.053556578,0.015648623
-0.054984462,0.062540779
-0.06569302,0.074431746
-0.075073587,0.049263212
-0.058650266,0.036387274
-0.031285226,0.006965029
0.006258158,-0.058440304
0.051808574,-0.114181804
0.069826055,-0.146902675
0.05799008,-0.140932125
0.047218417,-0.077550837
0.048671493,-0.021611226
0.059339577,-0.010271657
0.063157167,0.010357684
0.047617255,0.046173196
0.029133965,0.061145062
0.01187002,0.06624681
-0.016825087,0.063131155
-0.045174394,0.035792113
-0.059812666,0.02202944
-0.065274224,0.046249919
-0.067553981,0.060115687
-0.067514485,0.047762705
-0.056813711,0.046913298
-0.036906634,0.047314094
-0.02193525,0.012178106
-0.011000523,-0.029619181
0.00158972,-0.031449652
0.016510114,-0.022867206
0.031799559,-0.035633418
0.037784452,-0.032404369
0.037440857,-0.021663652
0.037084755,-0.052338108
0.032018889,-0.077576316
0.031509751,-0.060644197
0.035025618,-0.060684901
0.029425214,-0.0720945
0.030920254,-0.04468092
0.04193249,-0.005491815
0.036712696,0.030776997
0.021360654,0.075425698
0.008821133,0.101288269
-0.010609758,0.107488227
-0.030543974,0.105648309
-0.039475543,0.078135644
-0.047803644,0.035533879
-0.060959,-0.009434209
-0.066679257,-0.061455523
-0.058133848,-0.092220102
-0.041233284,-0.086693876
-0.020695549,-0.072143267
-0.002522055,-0.057953144
0.005283472,-0.032532395
0.010983151,0.000900503
0.021955758,0.027316343
0.027368957,0.044819494
0.024857481,0.064912142
0.021549376,0.074757079
0.018562175,0.05444725
0.013918245,0.033244171
0.005131324,0.026527388
-0.004972399,-0.002805543
-0.007401105,-0.034837294
0.010963314,-0.026138691
0.034493265,-0.010313472
0.017797569,-0.003267047
-0.012349747,0.006594196
-0.003715105,-0.008029307
-0.003093775,-0.032371181
-0.022632453,-0.040940467
-0.00268749,-0.058366611
0.028434884,-0.064253674
0.035644578,-0.035631165
0.044147723,-0.0075116
0.039791067,0.011596965
0.019772178,0.027954919
0.002320473,0.055791132
-0.032174584,0.106987802
-0.070508177,0.100045754
-0.088273544,3.52E-06
-0.088715378,-0.084696787
-0.051645115,-0.107109036
-0.00176892,-0.088713115
0.009966097,-0.016712327
0.013798033,0.062663119
0.023244819,0.075498488
0.017580113,0.046235998
0.027895282,0.035410176
0.046963776,0.028451169
0.046488786,-0.018190474
0.05629646,-0.064145287
0.056038172,-0.060049959
0.011554663,-0.053095783
-0.026950532,-0.052650181
-0.034719225,-0.004367225
-0.032008316,0.054773548
-0.023293982,0.072133567
-0.017510106,0.069109211
-0.006109401,0.048800315
0.010941285,0.022962872
-0.006978297,0.028259673
-0.046906385,0.043610066
-0.056131909,0.055114244
-0.041241676,0.067875602
-0.023276589,0.026945136
4.53E-05,-0.062964297
0.02079479,-0.100307596
0.04150552,-0.073757539
0.065208916,-0.055675873
0.066369423,-0.063223934
0.045194633,-0.078503499
0.029139143,-0.077870183
0.015431949,-0.036622031
-0.002551838,0.010585018
-0.013218971,0.021358477
-0.015654505,0.018453905
-0.015967872,0.015690478
-0.016954435,0.008437256
-0.015468289,0.008488274
-0.008575509,-0.004686998
-0.010105753,-0.037964392
-0.021669428,-0.045936644
-0.023534512,-0.024802649
-0.018688223,0.000164418
-0.017962263,0.039871035
-0.016910343,0.090205266
-0.016590671,0.126729837
-0.010762812,0.145723901
0.004970547,0.134400765
0.011588443,0.085689057
0.010959604,0.028345589
0.02082453,-0.015894408
0.029382078,-0.030403609
0.028030672,-0.01150572
0.029822158,-0.008001538
0.030994794,-0.038922071
0.013598423,-0.05934604
-0.013110195,-0.072623184
-0.019350447,-0.108587155
-0.009173196,-0.122730493
-0.008628686,-0.088218881
-0.012296853,-0.061239293
-0.012354513,-0.052240936
-0.019696235,-0.028324021
-0.020379466,-0.008010989
-0.000577645,0.010520508
0.014829833,0.046798625
0.014421111,0.05821175
0.016348297,0.037450084
0.018960747,0.037601622
0.007209438,0.044378345
-0.009260916,0.010562015
-0.011377496,-0.038678901
-0.008911428,-0.051809414
-0.017620865,-0.011342414
-0.018726481,0.060145365
-0.002420206,0.095625822
0.007671487,0.075264216
0.008290363,0.070463656
0.008126052,0.094144032
0.001181616,0.092993633
-0.005841337,0.06583137
-0.00833192,0.019262811
-0.011617398,-0.035734556
-0.00525805,-0.058894709
0.008350572,-0.064589243
0.012126668,-0.086450674
0.0122634,-0.108622641
0.014784872,-0.107550498
0.012614617,-0.069613946
0.010470005,-0.007992509
0.008695973,0.03103404
5.41E-05,0.021007171
-0.004693934,-0.020799435
-0.001200773,-0.062440344
-0.005921978,-0.094662411
-0.017911579,-0.109491065
-0.021260254,-0.083400464
-0.014483404,-0.05042073
-0.002200218,-0.052353149
0.010043995,-0.01734332
0.012405447,0.090789675
0.008546596,0.175247223
0.011684686,0.221478223
0.015630144,0.288336028
0.004802457,0.328646443
-0.013254164,0.298230171
-0.019339705,0.217728774
-0.018287257,0.077014345
-0.023182266,-0.119803404
-0.018873893,-0.315960869
-0.000251881,-0.432484296
0.002133998,-0.408772982
-0.010457885,-0.271888364
-0.005812522,-0.104095242
0.009139042,0.033613449
0.016023334,0.123808985
0.022986862,0.181833957
0.030511619,0.192944839
0.029439675,0.117755868
0.02042233,-0.036457888
0.007332517,-0.197148769
-0.001569815,-0.262681375
-0.001215423,-0.218982382
0.000780218,-0.147876021
0.004073403,-0.067631189
0.007227014,0.053268169
-0.006599355,0.178110837
-0.026086543,0.248364482
-0.025614317,0.255239701
-0.021719435,0.23001755
-0.024615827,0.203026265
-0.018174906,0.166749864
-0.013158972,0.116308927
-0.014792458,0.093395933
-0.008680789,0.094775459
-0.003379815,0.039164636
0.001595372,-0.076563228
0.017053014,-0.171068726
0.024355502,-0.223644839
0.019785641,-0.230921608
0.021460735,-0.161586047
0.020379129,-0.054290317
0.011964578,-0.013212491
0.010559322,-0.064727081
0.011179903,-0.099647696
0.007394214,-0.080527
0.002576416,-0.116703487
-0.003584231,-0.174117093
-0.005370768,-0.121897352
-0.004994358,-0.030151313
-0.0094841,-0.000896692
-0.012299223,0.030857917
-0.01586895,0.13137755
-0.019271065,0.241605773
-0.010663218,0.277819387
-0.004975796,0.270508924
-0.010866588,0.255843236
-0.008289891,0.156973437
5.20E-06,-0.014443581
0.003936857,-0.128548135
0.008393144,-0.169835682
0.00531402,-0.170218134
7.91E-05,-0.087503539
0.008879798,0.02237134
0.014988825,0.033484246
0.009204277,-0.016439978
0.00606512,-0.051882991
0.003419038,-0.087661714
0.00132031,-0.079565003
0.004687901,-0.000556675
0.002339722,0.081830852
-0.00136877,0.130860008
0.0020921,0.110925272
-0.001385266,0.021164885
-0.008747981,-0.040964158
-0.009502099,-0.025700082
-0.010506032,0.025333489
-0.005915135,0.044514532
0.001915226,9.08E-05
-0.001521762,-0.059794583
-0.004581099,-0.090908315
0.001716801,-0.095021933
0.012360411,-0.097267293
0.015328534,-0.126046688
-0.004484146,-0.139522251
-0.014103326,-0.092437229
0.005664729,-0.038874262
0.004691728,-0.021981782
-0.009527168,-0.01522347
0.002531187,0.002127921
0.004896544,0.050400699
-0.008589822,0.129731112
-0.004944547,0.169329251
-0.002414999,0.158553972
-0.006220855,0.201071663
-0.001348524,0.306711738
-0.000354928,0.35612443
-0.000964511,0.287510241
0.006228788,0.132732129
0.014050017,-0.053644225
0.019101593,-0.221170066
0.015631734,-0.337670215
0.004133709,-0.400362023
-0.00506965,-0.409663111
-0.009467446,-0.335731923
-0.005538605,-0.180261345
-0.00062084,-0.025820281
-0.009134039,0.05407714
-0.015121721,0.059452115
-0.007593644,0.032579384
-0.00392703,0.013032358
-0.001323395,0.025420388
0.00611299,0.088679656
0.004432091,0.159191723
-0.00038341,0.155334073
0.00017913,0.118733834
-0.002784897,0.134449788
-0.003042863,0.14325413
0.00358191,0.08269953
0.005179412,0.011356657
0.004577006,-0.032338142
0.007958968,-0.063839633
0.00849049,-0.083611433
0.005611412,-0.077117215
0.003546521,-0.015507906
-0.000611232,0.100468791
-0.008103243,0.223694406
-0.012013538,0.295399256
-0.00599393,0.230413317
0.001442284,0.020388048
-0.004227587,-0.195378592
-0.010759789,-0.319479872
0.001310948,-0.36132698
0.010930469,-0.342481176
-0.000802227,-0.304294092
-0.008330278,-0.267364403
-0.000376442,-0.215956374
0.004851446,-0.152677829
0.004804278,-0.038499634
0.001142924,0.138463111
-0.004029945,0.256373432
0.004206395,0.285363259
0.015083335,0.337333847
0.007584829,0.377954257
0.001194726,0.313970612
0.00585445,0.219363798
0.000581533,0.164106475
-0.004924393,0.109517217
9.91E-05,0.015731131
-0.00719784,-0.113566647
-0.018925527,-0.208687489
-0.010559059,-0.22990101
-0.000585565,-0.232691654
-0.004378165,-0.238364813
-0.006180542,-0.236685578
-0.00138639,-0.209591367
0.001193542,-0.090696619
0.002084204,0.085903371
0.007907359,0.189090965
0.014935422,0.184767424
0.013074917,0.110104382
0.007417844,0.01474653
0.004938766,-0.034349166
0.000183819,-0.025624566
-0.007241624,0.008540151
-0.015497016,0.081319834
-0.020085908,0.192080891
-0.012355962,0.224775031
-0.003163398,0.104913253
-0.003434366,-0.069652749
-0.001583762,-0.222870564
0.005306205,-0.331734074
0.009994746,-0.330394496
0.016003987,-0.229590123
0.02159331,-0.061153172
0.017087267,0.16745196
0.007995166,0.339865774
0.005382916,0.366245652
0.004777904,0.230314332
0.003211619,-0.037540099
0.004607933,-0.22319684
-0.001342703,-0.225881033
-0.017188341,-0.199666408
-0.023202014,-0.142772005
-0.015291743,0.003418725
-0.005234796,0.14129889
0.000975056,0.25047291
0.001076169,0.323059578
-0.000520163,0.277593868
-0.006056009,0.152163234
-0.018892613,0.019798009
-0.023573972,-0.117415329
-0.022333914,-0.235081097
-0.024972354,-0.305085677
-0.009971241,-0.295024815
0.0153624,-0.178066932
0.016721637,-0.039000756
0.008385662,0.032710307
0.014176999,0.061405849
0.031342174,0.075669864
0.05834388,0.092859404
0.080093545,0.12978493
0.068866055,0.145187488
0.019405661,0.125006345
-0.034330151,0.094811762
-0.056908887,0.045944071
-0.064344881,-0.018241954
-0.065629753,-0.1011522
-0.041669456,-0.199540237
-0.023601318,-0.244059731
-0.024055337,-0.245775882
-0.007292641,-0.255932775
0.003417326,-0.184279146
0.001478715,-0.033091283
0.028052973,0.071255463
0.047267785,0.208131138
0.034962223,0.398763767
0.034818915,0.403260602
0.03380982,0.255525538
0.016159169,0.225905457
0.014191129,0.265181595
0.01435231,0.218196279
-0.002035534,0.124670033
-0.011525099,-0.009196847
-0.015157943,-0.17385092
-0.022517733,-0.289294111
-0.025159165,-0.443440312
-0.030069527,-0.655315872
-0.035880767,-0.654412903
-0.031215341,-0.406308637
-0.028902072,-0.1550282
-0.0296886,0.107106019
-0.021140974,0.418501918
-0.012618152,0.575029684
-0.002697891,0.51113757
0.013565771,0.366723821
0.020489977,0.22918672
0.027029742,0.102578881
0.04274575,-0.05802544
0.039707287,-0.264755583
0.02386643,-0.429467327
0.030363386,-0.451339996
0.042248444,-0.2853787
0.030862963,0.035252153
0.012541941,0.34588049
0.007438172,0.44201084
0.008643857,0.321727183
0.000543911,0.143145853
-0.015553955,-0.032861919
-0.024636276,-0.187997196
-0.027113535,-0.25041106
-0.032757085,-0.223072322
-0.037444672,-0.162365996
-0.03093924,-0.082277878
-0.014562129,0.005842685
-0.004681745,0.079439117
-0.007184626,0.127252185
-0.007559409,0.146347226
-0.000820669,0.137789868
0.00586578,0.106141582
0.003898417,0.057594742
-0.006188472,-0.006402146
-0.003841031,-0.068674418
0.00037616,-0.099154969
-0.021380031,-0.099207025
-0.023703485,-0.081073227
0.022525145,-0.057594207
0.043413958,-0.061796306
0.012990522,-0.064718504
-0.009835939,0.000321064
-0.017963959,0.070323796
-0.023959551,0.06169597
-0.001688838,0.060790836
0.030386297,0.12821088
0.035526584,0.150294961
0.038833817,0.064487743
0.052654713,-0.042519876
0.049233967,-0.095983176
0.03229905,-0.106696906
0.015392393,-0.107982094
-0.004454253,-0.106940026
-0.015526745,-0.093157109
-0.013614503,-0.038616753
-0.017097745,0.052391704
-0.02985785,0.070670888
-0.040008404,-0.03112372
-0.037973578,-0.102474607
-0.021278145,-0.054704011
-0.009499665,0.007519235
-0.021521026,0.044105666
-0.038960711,0.134057596
-0.042801092,0.258190216
-0.038766256,0.297659351
-0.029572693,0.196207165
-0.018281657,0.029868463
-0.006456828,-0.04030019
0.013417587,-0.000204778
0.030621546,-0.031848404
0.032515556,-0.15036432
0.031714106,-0.194060124
0.039883435,-0.15590849
0.054568143,-0.105989525
0.061464346,-0.070300678
0.052227934,-0.078573938
0.045662068,-0.08458327
0.041938391,-0.046596146
0.016315084,-0.011647887
-0.015268056,0.000842531
-0.023217024,-0.021221352
-0.016906555,-0.037558265
-0.016412398,0.042547435
-0.031272504,0.116284975
-0.052851925,0.084156582
-0.059190997,0.09034317
-0.052133564,0.154378564
-0.04334763,0.125456421
-0.025062363,0.03360695
0.000252555,-0.009202602
0.014256712,-0.01105636
0.009973643,-0.012731878
-0.000527869,-0.000550998
0.003426836,0.023064325
0.018598522,-0.007992527
0.028810313,-0.060633179
0.035485949,-0.030041507
0.029266791,0.010646653
0.007844767,-0.018575584
-0.002229198,-0.023673534
0.004831397,0.0140093
0.018947341,0.008149668
0.019851311,-0.062540862
-0.00605182,-0.157876241
-0.01026677,-0.202442344
0.013683033,-0.168494868
-0.000158686,-0.09944671
-0.028296566,-0.006588227
-0.022059494,0.098138877
-0.016049718,0.183902143
-0.018553502,0.232043535
-0.013457429,0.20418841
-0.01207768,0.141004807
-0.004568236,0.129271928
0.006734185,0.107662692
0.006480254,0.013894189
0.008599741,-0.07897804
0.004705871,-0.140641484
-0.001088136,-0.191082565
0.023967344,-0.196094382
0.03572692,-0.125213228
0.001387579,-0.014039776
-0.017415385,0.049246872
-0.014091323,0.039166892
-0.017111932,0.040206349
0.003021768,0.068931389
0.024461015,0.042212586
0.005086346,-0.04791345
-0.013863521,-0.106928495
-0.012106682,-0.050036268
-0.008698982,0.067615272
0.003968769,0.109744814
0.013188363,0.082123577
0.011021904,0.054464346
0.014252214,0.00833114
0.005355352,-0.036097306
-0.007138031,-0.037149469
0.008649207,-0.03322439
0.017240181,-0.030992989
0.005697479,-0.009147962
0.005395102,-0.004408673
-0.010040301,-0.01314925
-0.037198472,0.003328479
-0.02625345,-0.001137477
-0.010086316,-0.037468105
-0.020979789,-0.01551678
-0.023013682,0.045618559
-0.011023131,0.049350406
0.003850206,0.022933443
0.020216997,0.004905731
0.019786748,-0.038902392
0.011153568,-0.082974983
0.011023192,-0.073584338
0.006231478,-0.027013022
7.15E-05,0.01988705
0.003336907,0.057179882
0.010175191,0.085890938
0.016363997,0.102436817
0.013360347,0.099455634
0.000894597,0.06508676
-0.010132666,-0.000868461
-0.017516316,-0.062102031
-0.01545682,-0.089417629
-0.001766772,-0.093665973
0.011906365,-0.072379584
0.009859843,-0.013008882
-0.011515142,0.033284165
-0.020161348,0.006638554
-0.001256664,-0.031056688
0.008734046,0.000796288
-0.000731247,0.041160882
-0.004577883,0.027821325
0.009037936,0.003905846
0.028170715,0.003007681
0.023023484,0.030156452
-0.001765969,0.072775409
-0.011019715,0.071993108
-0.009249456,0.003088281
-0.014891132,-0.074963959
-0.028523724,-0.109045059
-0.037029789,-0.120569812
-0.007265144,-0.117817216
0.041744057,-0.055247021
0.049450776,0.009540762
0.032054845,-0.011693085
0.026081038,-0.025279058
0.014143477,0.02609162
-0.010187131,0.047271182
-0.035797777,0.06421413
-0.054234434,0.133370851
-0.0591995,0.168211647
-0.062062242,0.147421738
-0.055854832,0.132245045
-0.022214942,0.11302146
0.016382099,0.051776657
0.042459202,-0.038579569
0.063650161,-0.093416806
0.067745618,-0.09812011
0.055753017,-0.095816754
0.048803489,-0.082892097
0.034041728,-0.091993719
0.005647003,-0.161368341
-0.006546493,-0.197668641
-0.004361349,-0.169019316
-0.013160764,-0.142592476
-0.026437595,-0.074975405
-0.027668563,0.067609824
-0.021056968,0.189142634
-0.017807975,0.222770345
-0.017081377,0.200694571
-0.015415611,0.169277031
-0.018898739,0.117170125
-0.023317704,0.026089923
-0.015830073,-0.053936839
-0.004068291,-0.075445284
0.000257792,-0.056672567
0.001070706,-0.034341459
0.002235327,-0.025912425
0.010908125,-0.02563735
0.023479931,-0.032088341
0.015252199,-0.046767733
-0.002742954,-0.041409162
6.27E-05,-0.021278832
0.008454571,-0.020569013
0.009441008,0.000383946
0.017314358,0.065311689
0.024885532,0.112650929
0.020558624,0.109479724
0.01393835,0.054412451
0.011004928,-0.023048904
0.006060514,-0.04656785
-0.002076291,-0.036270387
-0.00895043,-0.054868566
-0.017167801,-0.046872247
-0.025073068,0.008168955
-0.019019516,0.030154944
-0.007742645,0.002080765
-0.01456145,-0.028855715
-0.023865566,-0.022640216
-0.012324608,0.01019279
0.000516222,0.001798344
0.000192377,-0.052200518
-0.001954049,-0.088781056
-0.003823104,-0.092714349
-0.000558818,-0.070292157
0.007120737,-0.030826874
0.00695946,-0.005076407
0.012905443,0.019799025
0.024680339,0.071424897
0.015939334,0.114561152
0.002837089,0.11105859
0.000962404,0.075921631
-0.011354629,0.040342215
-0.023794076,0.021213629
-0.013083495,0.026280197
-0.002124822,0.049108967
-0.010355999,0.057152576
-0.007002756,0.036834377
0.023909063,0.013981371
0.040733455,-0.009263152
0.026829336,-0.044134656
0.015051642,-0.069288584
0.011703851,-0.076145076
0.007282462,-0.079109159
0.003709661,-0.06753987
-0.007934513,-0.028742356
-0.020038121,0.002955137
-0.019119292,-0.006537452
-0.020111662,-0.0219206
-0.021941949,-0.011755032
-0.016263755,-0.014307482
-0.015105203,-0.038630904
-0.008317654,-0.049508653
0.005951011,-0.046241784
-4.03E-05,-0.022564457
-0.00859872,0.027080641
0.011596625,0.06317906
0.030625558,0.079450145
0.018318629,0.08870582
-0.007322735,0.061872935
-0.022026921,0.015260105
-0.018345622,0.002696873
-0.005621647,0.015002907
0.000993752,0.026758071
0.004317288,0.038587462
0.008375025,0.040588975
0.004382906,0.024852319
0.002764496,-0.009098368
0.017796767,-0.057426993
0.030216815,-0.092171255
0.025228151,-0.092959807
0.018108962,-0.067497026
0.015994259,-0.036408428
0.004735273,-0.025417101
-0.023628684,-0.010834204
-0.045219119,0.052549993
-0.031368831,0.120251861
-0.006017223,0.133465593
-0.002000823,0.119532969
0.000936954,0.097034096
0.012701321,0.038439359
0.014089783,-0.040846685
0.010384368,-0.097937902
0.002121504,-0.144969854
-0.016548806,-0.194622735
-0.02247834,-0.198282525
-0.014151087,-0.136165542
-0.016402883,-0.047758307
-0.01790252,0.027369431
-0.000787083,0.077154052
0.010599221,0.130310897
0.000780994,0.164602713
-0.003330751,0.113567557
0.00956358,0.039779487
0.024200503,0.016908422
0.033696656,-0.003718946
0.024803406,-0.013794963
0.006032522,0.01254595
0.013859708,0.00561392
0.025811433,-0.023180538
0.010891981,-0.000403539
0.003259989,0.039608664
0.002416044,0.052450521
-0.019042011,0.056810691
-0.032238811,0.048565459
-0.024143394,0.010098113
-0.019602162,-0.041591317
-0.017848722,-0.078529037
-0.013089299,-0.092290303
-0.012877999,-0.091008909
-0.013746457,-0.075699542
-0.011179211,-0.050519285
-0.010568414,-0.033215741
-0.011061005,-0.015233745
-0.008340859,0.017840453
-0.004254673,0.039697792
0.005678826,0.038989528
0.023093054,0.040605837
0.032142593,0.043200892
0.025621685,0.031463301
0.020078435,0.012989424
0.030087832,-0.007751969
0.039485584,-0.030643237
0.023260133,-0.043650384
-0.004553751,-0.04191113
-0.011923112,-0.031353722
0.008443644,-0.01593099
0.03123578,0.00505276
0.019608046,0.034708372
-0.012443423,0.06151475
-0.026611918,0.069226466
-0.035660684,0.069250125
-0.052562648,0.071684446
-0.061531126,0.061417597
-0.059222995,0.038895873
-0.053955627,0.018479483
-0.052755885,-0.000705078
-0.034495074,-0.023038516
0.018391745,-0.055911633
0.063275899,-0.101034484
0.076789909,-0.130240086
0.082699156,-0.117066848
0.069586091,-0.072445053
0.037919614,-0.024100997
0.030246577,0.020146556
0.030692263,0.072027276
0.002743596,0.111265159
-0.023804117,0.096271732
-0.027594594,0.044267673
-0.022819747,0.00123171
-0.01472867,-0.023118642
-0.015382703,-0.031061106
-0.023652654,-0.036284293
-0.02238494,-0.057238483
-0.020149061,-0.07590799
-0.023557148,-0.072524885
-0.024865439,-0.054446993
-0.023795929,-0.02916266
-0.021334894,0.009498128
-0.018089635,0.089041908
-0.01118173,0.185442589
-0.006183889,0.188268566
-0.006645185,0.085741557
0.009316254,-0.001186504
0.032597724,-0.030167047
0.034769847,-0.036016078
0.034421661,-0.024539204
0.040165523,-0.01672015
0.039164857,-0.043043787
0.038395708,-0.081390818
0.028718179,-0.088431136
0.010384439,-0.065289059
0.009074053,-0.039729649
0.010005164,-0.004999677
-0.009710579,0.037036541
-0.030077681,0.044423608
-0.03523962,0.025958026
-0.032924007,0.009923758
-0.024600214,-0.033080611
-0.013557455,-0.077355483
-0.017399695,-0.047036165
-0.024590086,0.032197945
-0.002406419,0.094371715
0.024641369,0.118236989
0.009349109,0.094751348
-0.025055022,0.056091264
-0.021058362,0.035864528
0.011797141,0.012029976
0.013688382,-0.011256267
-0.00563776,-0.024549664
-0.000809605,-0.065313674
-0.002025089,-0.111554499
-0.023726625,-0.107617543
-0.020210146,-0.083956373
0.004383359,-0.074297782
0.01730208,-0.052886746
0.017207881,-0.013064505
0.017086614,0.028427226
0.027625171,0.060666432
0.03282108,0.07727207
0.018487397,0.086193011
0.007522337,0.086303604
0.014184846,0.068963771
0.021217194,0.045028584
0.01046955,0.018652988
-0.005638716,-0.005515994
-0.005903118,-0.012347503
-0.007316995,-0.01874337
-0.022105639,-0.037792422
-0.032951969,-0.045701172
-0.040395663,-0.042133719
-0.044140356,-0.036982767
-0.038422483,-0.01813547
-0.031578982,-0.001781718
-0.011931708,-0.005996094
0.017183892,-0.002591604
0.021947509,0.016951624
0.023750753,0.024172621
0.054556863,0.020160236
0.068960907,0.021212387
0.042500326,0.013379816
0.023988294,-0.011045879
0.022084337,-0.031236185
0.002348847,-0.037484479
-0.02944895,-0.029556583
-0.055792421,-0.004466752
-0.064778459,0.018608881
-0.04543596,0.016883016
-0.037437942,-0.011097007
-0.05564438,-0.05155491
-0.034025343,-0.063340312
0.022493121,-0.025626519
0.055807409,0.017319816
0.087020717,0.046966851
0.108292464,0.080199718
0.068568399,0.093965448
0.005611152,0.095695596
-0.027758855,0.111864183
-0.03980748,0.093726559
-0.052524276,0.032321645
-0.080319833,-0.019233348
-0.094182855,-0.074040398
-0.056251675,-0.133889015
-0.005478603,-0.148623316
0.01725907,-0.125110826
0.037844814,-0.097802075
0.068672552,-0.07361234
0.087887264,-0.048942036
0.086358649,-0.006719021
0.065422994,0.052654914
0.038736867,0.086362352
0.021183552,0.072817393
-0.005774248,0.053126961
-0.046590845,0.05303763
-0.059221399,0.04581037
-0.042512038,0.031469586
-0.041065308,0.023871512
-0.047999757,0.00716732
-0.035944778,-0.004356219
-0.025134037,0.008691823
-0.028008827,0.021046692
-0.024431694,0.023411224
-0.016592251,0.023476699
-0.020680976,0.014122919
-0.028990543,0.000635735
-0.025447299,-0.010726162
-0.006772163,-0.026189114
0.014255862,-0.04215968
