Biceps_FaseInicialFilter,Biceps_FaseFinalFilter
0.016853713,-0.005040241
0.005779271,-0.007117192
-0.005898638,-0.01062921
0.009844217,-0.004143617
0.022534981,0.003297565
0.004204882,0.000475553
-0.007049357,-0.001544572
0.000564012,0.005371125
-0.003624168,0.0083313
-0.009907144,0.005381439
-0.003999029,0.004447978
-0.003640489,-0.000673918
-0.007564481,-0.006391406
-0.004720284,-0.0054616
-0.001137847,-0.006849791
-0.001014299,-0.004670307
-0.003494264,0.002712905
-0.001968316,-0.003202698
0.004473999,-0.006542068
0.004362709,0.008596849
0.003885599,0.012961124
0.009778567,0.003108066
0.009494102,0.002619732
0.004091907,0.004897025
-0.00130634,0.002110545
-0.006820925,-7.94E-05
-0.004467031,-0.002314364
-0.001529744,-0.002045085
-0.005169381,0.000253491
-0.003107775,-0.00150129
0.002460727,-0.002985588
0.002578128,-0.001592423
-0.000250691,-0.002239839
-0.002309506,-0.00469007
0.000679068,-0.00596129
0.002014308,-0.002089289
-0.002838989,0.003826492
-0.001534865,0.001778785
0.001661099,-0.001228059
-0.001424314,0.001859392
0.000494681,0.001516581
0.002715904,0.001055564
-0.002052763,0.004049866
-0.001028638,0.001887825
-0.000262685,7.42E-05
-0.007054851,0.001693884
-0.002378438,0.001147827
0.008625605,0.001126486
0.004050388,-0.001986718
-0.005283556,-0.006072417
-0.005251031,-0.001313239
-0.001327166,0.001693625
0.002558416,-0.000608645
0.004935249,0.003104748
0.005524239,0.004199812
0.007218848,-0.001628134
0.007930187,-0.003113375
0.004063128,-0.005423609
-0.001202524,-0.008412434
-0.003400984,-0.001022834
-0.003709534,0.00387591
-0.003057005,-9.30E-05
-0.000926097,0.000844443
-0.002829871,0.002538686
-0.007813867,0.00085777
-0.005081169,0.002373104
0.000462595,0.004482791
-0.000529347,0.006419929
0.000242561,0.005181766
0.002720419,0.000547827
-0.001204141,0.002135018
-0.003606248,0.000465233
-0.002454333,-0.005970314
-0.00594324,-0.000190987
-0.006645723,0.001766917
0.002986548,-0.007333377
0.012487616,-0.004297215
0.013655752,-0.000173896
0.010378158,-0.00466413
0.005802533,-0.001381403
0.000356718,-0.000379678
-0.002898641,-0.005427098
-0.003021323,-0.001362912
-0.004720627,0.001833108
-0.007602154,-0.001340465
-0.00348464,-0.000587416
0.002945146,0.001648216
-0.000866288,0.003532302
-0.005935327,0.005362804
-0.000951081,0.00370297
0.003719305,0.004050055
0.001856329,0.006146533
-0.002115143,-0.000673341
-0.00600662,-0.008672385
-0.00462698,-0.004422325
0.001550229,0.001801417
0.003016933,0.001718881
-0.002264125,0.003151466
-0.009116726,0.006268565
-0.009513788,0.006204865
0.001800103,0.000523497
0.013552451,-0.007926918
0.013973852,-0.007238996
0.010226052,-0.00116782
0.008879976,-0.002801018
0.006896845,-0.00438791
0.004566516,-0.000493521
0.001951416,0.000901846
-0.003953234,-0.000642782
-0.0098662,-0.001835445
-0.008885298,0.000246383
-0.003355341,0.004208857
-0.001423629,0.003163952
-0.002292137,0.002135081
-0.00085778,0.005879152
0.000763129,0.004111121
-0.000959719,-0.003476755
-0.004029048,-0.007562934
-0.006161635,-0.007975063
-0.008196574,-0.003828105
-0.00853878,0.002104818
-0.006450926,-0.000308018
-0.005243605,-0.004070839
-0.001716782,0.001406346
0.006683297,0.005748519
0.011107626,0.003654505
0.007254594,0.003861988
0.004121114,0.006798893
0.00837021,0.006949503
0.009791703,0.002948621
0.002306696,-0.001501708
0.001111204,-0.001456729
0.003248103,0.000279907
-0.005246143,-0.001140479
-0.005256037,-0.003051526
0.00717003,-0.003559862
0.008857591,-0.003401054
0.006445717,-0.000484198
0.006303218,0.001119907
0.000566899,-0.004183129
-0.00175955,-0.008084442
-0.00472165,-0.005642913
-0.012175032,-0.003752875
-0.008926207,4.21E-05
-0.006403215,0.006993227
-0.011468937,0.006192754
-0.004896456,-0.000473719
0.001629617,-0.002616343
-0.004070104,-0.002311269
-0.004276654,-0.001727551
-0.00309571,0.001234498
-0.006953322,0.00191832
0.001803223,-0.000928081
0.011971264,1.67E-06
0.002719418,0.0049337
-0.005248892,0.007049895
-0.001321687,0.004628632
-0.001923936,0.00029624
-0.001811093,-0.001236535
0.004539386,0.00234576
0.007097931,0.004355727
0.008101515,0.002990139
0.009084842,0.004825441
0.008542249,0.001991823
0.010853784,-0.011111152
0.008108566,-0.014896098
0.000174601,-0.005234186
0.002029974,0.000954215
0.005725535,0.005965903
0.003829826,0.008204146
0.007771581,-0.001269795
0.008093339,-0.002910009
-0.002523119,0.006180593
-0.010945119,0.000908433
-0.020195683,-0.006608457
-0.025003819,0.000876432
-0.013713849,0.003335973
-0.009685644,-0.004675118
-0.016447886,-0.009430623
-0.008687278,-0.008885633
-0.000209581,-0.00402298
-0.005276378,-0.002290986
-0.00326501,-0.006742815
0.007376498,-0.00234505
0.01522378,0.008109987
0.024732993,0.00677355
0.026186786,0.000651507
0.009631174,0.003268435
-0.002035466,0.007012636
-0.003301985,0.003401757
-0.014363893,0.001058706
-0.019703457,0.004168487
-0.009968979,0.007039593
-0.014957318,0.014017556
-0.019180088,0.018220442
0.008677503,0.011247112
0.027566691,0.013259644
0.013391118,0.011847289
0.016014471,-0.020439096
0.043125903,-0.046856722
0.04277442,-0.045351596
0.014786103,-0.037107959
-0.003014689,-0.017768598
-0.016794727,0.002408628
-0.036135908,0.00792127
-0.038064793,0.019744538
-0.022038815,0.031006655
-0.007540135,0.024410153
-0.00034729,0.016902547
-0.003646131,0.012547346
-0.008693519,0.00809763
-0.002299899,0.008145328
0.005480022,0.00423182
0.006620465,-0.000753146
0.005118368,0.005527649
0.000477384,0.01231679
-0.00373403,0.007903822
-0.008030372,-0.001020739
-0.014929784,-0.01080774
-0.009802445,-0.020108543
0.005613698,-0.023224901
0.007315157,-0.027539408
0.002657698,-0.036501758
0.008532695,-0.033060098
0.010436188,-0.01521692
0.007698099,-0.00129683
0.014362316,-0.000398043
0.015467003,-0.002232673
0.006931124,0.008653095
0.006569102,0.017807196
0.004784394,0.008281084
-0.002642138,0.00904532
0.003358152,0.026600389
0.008140729,0.026017872
-0.011144563,0.02077218
-0.031967904,0.031934944
-0.03015427,0.0325731
-0.017667821,0.019550164
-0.007916571,0.005785989
0.004726283,-0.011479213
0.022058639,-0.015454177
0.035846673,-0.007718135
0.039635177,-0.012368405
0.026952816,-0.016100302
0.003308058,-0.006984937
-0.00961331,-0.00390759
-0.00968074,-0.011764429
-0.014079732,-0.017049351
-0.026651025,-0.012478804
-0.039124737,-0.00684758
-0.03794958,-0.007977901
-0.022170882,-0.006601139
-0.009813052,-0.003374252
-0.002198721,-0.006012901
0.006457203,-0.006866235
0.012076322,-0.010337844
0.01496158,-0.018260042
0.005232946,-0.013867044
-0.008940289,-0.005861484
0.001621022,0.003562202
0.017779166,0.028351214
0.018433928,0.037734641
0.023262559,0.018550567
0.026672005,0.005172467
0.02156914,0.000499831
0.022909932,-0.000560489
0.019861169,0.008665939
0.009502527,0.013934608
0.006618851,0.014466847
-0.001817736,0.018497307
-0.020015493,0.018250794
-0.026890591,0.018733346
-0.022708307,0.016509717
-0.022829779,-0.007026477
-0.026327282,-0.030739373
-0.021663788,-0.025998296
-0.010892177,-0.010787456
-0.008877118,-0.004475912
-0.015050214,-0.00196067
-0.015038417,-0.002977599
-0.00489649,-0.013519104
0.006101488,-0.032449633
0.0065089,-0.044382912
0.001655296,-0.034652476
0.009890857,-0.018855914
0.02791019,-0.015398453
0.034706245,-0.007177238
0.027942383,0.018402245
0.021592657,0.041500087
0.017332165,0.052530325
0.004275658,0.055084597
-0.014661179,0.036621001
-0.021746447,0.004300798
-0.014505689,-0.009737723
-0.007693723,-0.011331139
-0.00346506,-0.017102279
0.004893924,-0.007217072
0.006262174,0.013081504
-0.004565778,0.012034096
-0.007642098,-0.000341767
-0.003274796,-0.00093624
-0.006848295,0.009351238
-0.005541947,0.018140914
0.002351789,0.008900128
-0.004501761,-0.012676176
-0.016963552,-0.030810292
-0.011545184,-0.045623736
0.006843827,-0.044447365
0.011974836,-0.026724393
-0.003852165,-0.0201514
-0.008465068,-0.023068247
0.012435768,-0.021293592
0.031722303,-0.013690175
0.035756882,0.011142516
0.023297828,0.046330367
-0.000374251,0.068825873
-0.013841968,0.073349858
-0.018174971,0.053599768
-0.025397866,0.020508438
-0.027472737,0.009558833
-0.022475582,0.011006992
-0.016173289,-0.005849981
-0.007949797,-0.01985796
0.002727631,-0.018860308
0.015078878,-0.029888045
0.020428361,-0.041465167
0.006113951,-0.0293217
-0.014584602,-0.014102556
-0.011743251,-0.008694062
0.006224616,-0.005053247
0.010353555,-0.007749638
0.010441783,-0.012704184
0.018569254,-0.010928429
0.018616577,-0.009979099
0.013208483,-0.00888953
0.016025128,-0.000743685
0.020723554,0.006670242
0.020478946,0.014562212
0.011539397,0.025204174
-0.005473805,0.018420414
-0.018731395,0.003835726
-0.030566251,0.01868854
-0.043698366,0.039637357
-0.037787281,0.023652235
-0.015244475,1.78E-05
-0.000627384,0.001644281
0.005992096,-0.000503204
0.008059142,-0.023374298
-0.002106746,-0.035312909
-0.020650308,-0.017489578
-0.027113193,0.00154732
-0.006493284,-0.017832159
0.014360827,-0.051447646
0.01005049,-0.017942049
0.005842169,0.07610217
0.01272288,0.122117298
0.019375929,0.094552452
0.031430432,0.057389325
0.039545678,0.021375928
0.036818437,-0.030946111
0.031336597,-0.088220533
0.012490972,-0.130630376
-0.014385283,-0.129510154
-0.028324825,-0.095580142
-0.031113573,-0.081728356
-0.023946434,-0.071461409
-0.009849598,-0.015305066
-0.003620068,0.049286344
-0.007549112,0.068818769
-0.013152856,0.075234408
-0.008761341,0.10791542
0.002404161,0.126510064
0.000377944,0.095151583
-0.006982432,0.05369875
-0.004835856,0.026395856
-0.006475148,-0.016003469
-0.009094134,-0.067984608
-0.003936705,-0.080156232
-0.008051431,-0.040358375
-0.013855604,0.016613912
-0.000146125,0.057792665
0.013248879,0.063254469
0.013264382,0.038515883
0.019900258,0.008379227
0.027077199,-0.024798754
0.014630027,-0.058907048
0.002811977,-0.08626265
0.009476063,-0.115280998
0.01307966,-0.121338063
0.008629083,-0.079463756
0.006660924,-0.025623139
-0.00577171,0.015685447
-0.027797438,0.044571107
-0.043844024,0.040865761
-0.04244517,0.015685544
-0.003965315,0.012954196
0.037260288,0.034924991
0.022931976,0.052254235
-0.004169839,0.054110952
0.010247659,0.049454235
0.031564336,0.049403869
0.031833911,0.048863261
0.020779168,0.038241092
0.01076202,0.026221888
0.011477598,0.01130335
0.004446972,-0.013456053
-0.017663761,-0.027789636
-0.024543367,-0.01976415
-0.022053057,-0.002159435
-0.036031861,0.000121514
-0.051116743,-0.024321228
-0.053725149,-0.026978806
-0.049863052,0.009946005
-0.039012546,0.017187088
-0.021331719,-0.010228651
0.00192847,-0.025580059
0.022991565,-0.055254325
0.032166437,-0.102367827
0.03727905,-0.113056901
0.040386919,-0.094243383
0.037543042,-0.077061252
0.036300756,-0.046519179
0.033123194,-0.006612086
0.02739091,0.021489467
0.030416951,0.074206275
0.035605528,0.159287686
0.035033833,0.19077583
0.026525749,0.151126941
0.005354642,0.107342008
-0.013995265,0.066011192
-0.02435872,0.035031207
-0.043397765,0.031572433
-0.063545672,-0.00644597
-0.061917414,-0.0813613
-0.04819131,-0.118010205
-0.03856732,-0.115117482
-0.028402081,-0.079827017
-0.013144107,-0.023189837
0.004231466,-0.023515129
0.016812798,-0.071840291
0.022135059,-0.079252215
0.027784689,-0.059151114
0.025973538,-0.063802924
0.012062238,-0.062221964
0.011855414,-0.018558086
0.022766488,0.010408641
0.018488397,-0.010331175
0.010837796,0.02352028
0.007099516,0.147242938
-0.005582935,0.220731825
-0.016591158,0.202426041
-0.021534088,0.175995683
-0.027064716,0.135338143
-0.019088818,0.060339973
0.001772238,-0.009733441
0.011951327,-0.071954316
0.005951919,-0.118601318
0.000414567,-0.143555764
0.013275994,-0.185216133
0.031887942,-0.182956694
0.030091615,-0.071390248
0.018034469,0.022401868
0.005136399,0.03163924
-0.010561884,0.042672752
-0.006569904,0.029881026
0.005538341,-0.038214666
-0.00667018,-0.064170634
-0.018288948,-0.023978056
-0.015436828,0.01352796
-0.020643621,0.013088344
-0.022167076,-0.004855974
-0.013861891,0.001748661
-0.015065139,0.017466418
-0.014360259,0.013875326
-0.000951716,0.003675877
0.008088032,-0.038843162
0.009339439,-0.086566736
0.011838704,-0.028216787
0.0155656,0.092103728
0.013911961,0.142738247
0.004294223,0.147362418
-0.002148955,0.163470059
-0.00048834,0.16092101
-0.002307813,0.118362099
-0.005604636,0.055655205
0.00246117,0.001515223
0.013792414,-0.036907021
0.013024272,-0.069760779
0.005567151,-0.085060436
0.000736678,-0.083729077
-0.003668131,-0.092560108
-0.004744394,-0.108735229
0.002270872,-0.114426433
0.011024541,-0.098109393
0.011968859,-0.072754667
0.001053395,-0.088570132
-0.011847101,-0.128219196
-0.014139815,-0.119333619
-0.012639874,-0.076375635
-0.013991733,-0.037661472
-0.009167437,-0.001466199
0.000903093,0.018217354
0.004948933,0.038469868
0.006943196,0.083802202
0.012436445,0.11757433
0.007920709,0.136079155
-0.006908766,0.166773947
-0.010404136,0.181216175
-0.004767234,0.165371273
-0.003020755,0.156604881
0.004348575,0.163903937
0.016610071,0.153355588
0.019670786,0.11106869
0.013368061,0.062957185
-0.002609412,0.008278285
-0.025460283,-0.084724108
-0.038600224,-0.200719659
-0.033920723,-0.302628573
-0.017152039,-0.362939115
-0.002503791,-0.332345328
0.000247532,-0.227786095
0.002306471,-0.148462032
0.005962333,-0.112132921
0.003420881,-0.068758915
0.011535096,0.006954201
0.033689253,0.137656788
0.047276032,0.266453236
0.052355377,0.294243243
0.049869912,0.254424081
0.026546356,0.191860553
-0.001191386,0.090744947
-0.011028103,0.028415755
-0.017622253,0.047265089
-0.032276442,0.041186394
-0.03929426,-0.013731336
-0.036574037,-0.032838888
-0.036160962,-0.034907566
-0.033560297,-0.077773946
-0.022857832,-0.11124302
-0.012284531,-0.108672835
-0.00774775,-0.124907409
-0.0067112,-0.143773196
-0.005138515,-0.107940464
-0.003012472,-0.040169102
0.001789776,0.001361855
0.017212154,-0.006101411
0.033294875,-0.039893178
0.033736245,-0.04187219
0.031081753,0.043027435
0.033067493,0.168638639
0.027115668,0.215040321
0.015981695,0.196418625
0.007002065,0.182698127
0.002890114,0.121187645
0.003968853,0.025418217
-0.001826226,-0.039830902
-0.011669727,-0.135467758
-0.015281969,-0.22371593
-0.021425634,-0.192766292
-0.026451705,-0.1361883
-0.025776918,-0.109284485
-0.03130951,-0.011515983
-0.033703922,0.086980115
-0.021969217,0.08726434
-0.00363107,0.095258328
0.018503791,0.122093344
0.031938159,0.079331033
0.029875523,0.033033903
0.027227704,0.017460036
0.018728282,-0.021160741
-0.002022604,-0.047686308
-0.019479302,-0.040204315
-0.028843048,-0.015608975
-0.022331279,0.033146874
0.003090309,0.058730485
0.016430924,0.035593227
0.006691479,3.19E-05
-0.002631127,-0.056990386
-0.005615721,-0.129862553
0.001010899,-0.182750254
0.025001594,-0.21667878
0.040308214,-0.19050958
0.031088756,-0.078119979
0.023402306,0.019484996
0.016623527,0.058158388
-0.00287301,0.111061737
-0.013622449,0.171218506
-0.017932609,0.191581188
-0.032963251,0.188721341
-0.033989446,0.170585214
-0.015161462,0.146560239
-0.005927707,0.119329763
-0.007518826,0.05554155
-0.014993492,-0.009409347
-0.031658417,-0.026204645
-0.031317305,-0.041898098
-0.007441695,-0.088951847
-0.000351546,-0.137592196
-0.011207808,-0.152914838
-0.004270732,-0.126387231
0.011251736,-0.105295738
0.010675897,-0.111664279
0.010944437,-0.098931475
0.029638919,-0.047163249
0.044049262,0.020039768
0.036463771,0.057538799
0.031532385,0.05379566
0.045543538,0.076213659
0.053219188,0.117253627
0.037519543,0.096142277
0.012929283,0.051044592
-0.010708557,0.027911601
-0.034465677,-0.012797595
-0.049782209,-0.050385458
-0.049271716,-0.054985783
-0.040494555,-0.057209431
-0.035963567,-0.055760169
-0.037009007,-0.046374221
-0.029084662,-0.036819557
-0.01075785,0.004975055
-0.001692554,0.067270783
-0.000965431,0.097437612
0.003640445,0.102183281
0.001786656,0.083509558
-0.007245378,0.03405754
-0.004214017,0.001998307
0.008440143,-0.016553177
0.014266724,-0.058379801
0.015698696,-0.078581022
0.019016256,-0.067274178
0.019406934,-0.062675363
0.017678697,-0.039364041
0.019987424,0.003022805
0.02342204,0.022323505
0.020061577,0.02369895
0.009938462,0.019933134
0.004314209,0.017964045
0.008054918,0.025745405
0.009143436,0.027573978
0.002980932,0.031634798
-0.000778069,0.051122376
-0.004512772,0.05307653
-0.012659118,0.025815669
-0.011871683,-0.006442738
-0.005034481,-0.037968491
-0.009244278,-0.065493526
-0.011210999,-0.071438092
-0.004732408,-0.054616522
-0.009339965,-0.042277268
-0.014965837,-0.044964199
-0.014712796,-0.035136027
-0.030090319,-0.008306125
-0.045320292,0.009438942
-0.037329283,0.020746193
-0.026565644,0.037564632
-0.016157783,0.046653511
0.006540111,0.044222868
0.014559646,0.042903502
0.004527166,0.03507719
0.025318468,0.013026209
0.066697462,0.007328029
0.070183511,0.020657872
0.046561039,-0.003098818
0.026086533,-0.048516316
0.001265807,-0.039129114
-0.008897006,-0.005214057
0.007390413,-0.002558155
0.011279357,0.012977402
-0.009720578,0.042060379
-0.027094449,0.024676249
-0.023991865,-0.011406189
-0.01235838,-0.026103481
-0.011558975,-0.03542815
-0.009845817,-0.022001966
0.002685648,0.007859203
0.00387077,0.002591254
-0.00256839,-0.006376272
0.000231824,0.009772163
-0.002014998,-0.00309722
-0.01242279,-0.029183164
-0.017826515,-0.020582433
-0.017704713,-0.010047619
-0.013137347,-0.002138979
-0.005867261,0.020203843
0.000539351,0.02523615
0.004929395,0.024436913
0.004891412,0.043433365
0.003432277,0.041174888
0.004736357,0.004747725
0.005044099,-0.022815439
0.001735934,-0.028000654
-0.001861111,-0.031354846
-0.000707175,-0.04318915
0.002949323,-0.045727933
-0.000707167,-0.017277141
-0.006934255,0.02364868
-0.001936886,0.037535602
0.006928912,0.023807245
0.009858182,0.011748952
0.015105781,0.007496273
0.022407823,0.002834211
0.02411619,0.009376534
0.021063725,0.021862158
0.012227201,0.008363016
0.005960063,-0.011979913
0.011570614,0.000210355
0.012366247,0.010897912
0.002513913,-0.009903878
-0.006099151,-0.025251983
-0.018521294,-0.023348338
-0.027968111,-0.020880362
-0.02485021,-0.00505363
-0.027622287,0.017564542
-0.033934557,0.019456154
-0.028076132,0.017447915
-0.023123522,0.026305935
-0.028346777,0.016350868
-0.034638852,-0.014814975
-0.024434822,-0.033332817
0.012341098,-0.032281498
0.050497274,-0.023220761
0.064198146,-0.004733878
0.058338784,0.016501074
0.036971228,0.015281565
0.005106103,-0.004665623
-0.012681882,-0.007913792
-0.005739388,0.000499229
0.003027903,-0.006856878
-0.003497272,-0.012518004
-0.015679691,0.000595613
-0.023742193,0.012135097
-0.026497676,0.011848697
-0.018714091,0.010333208
0.004376614,0.011212934
0.03000116,0.010274494
0.032169662,0.010648571
0.015994374,0.015323183
0.014536025,0.01138476
0.020533675,-0.003264321
0.010789846,-0.007221347
0.001054896,0.001969682
-0.007113764,0.009410582
-0.022147524,0.015011387
-0.018110434,0.015498363
-0.004655662,0.002347901
-0.016833092,-0.013572605
-0.032062016,-0.022557383
-0.027837864,-0.028158375
-0.017404318,-0.021254569
-0.002998534,-0.006283835
0.008979308,-0.017467078
0.008109872,-0.035032987
-0.000868521,-0.007195348
-0.016092013,0.022204517
-0.025890744,0.002998683
-0.016962931,-0.01098195
-0.00241568,-8.43E-05
0.015876726,-0.004263823
0.038660937,-0.006079781
0.032340939,0.009972168
0.003887403,0.016624578
0.006354409,0.01520198
0.029649844,0.014924401
0.036510969,0.010785151
0.04252659,0.010683624
0.052517155,0.015097616
0.04223302,0.01138724
0.021827347,0.000825728
0.002696014,-0.004432505
-0.031800958,-0.003920155
-0.061285328,-0.005077279
-0.051434907,0.00156269
-0.030276478,0.019876712
-0.037617315,0.023690409
-0.063833421,0.006948587
-0.082309431,-0.003901637
-0.077554735,-0.004395731
-0.043574766,-0.008369942
0.004318138,-0.015934465
0.035833939,-0.022165418
0.052129105,-0.026418963
0.074172092,-0.026593938
0.085961182,-0.017303931
0.071353543,-0.004832609
0.047550984,-0.003921801
0.020306347,-0.006233128
-0.003691943,-0.001690385
-0.00688186,-0.000327805
-0.007190122,0.004154312
-0.023313902,0.016100215
-0.034360683,0.017910124
-0.03186032,0.010324719
-0.024990935,0.002499417
-0.009632977,0.000605351
0.003534092,0.008794781
-0.001669767,0.010220581
-0.010854466,0.009204884
-0.007676022,0.018186043
0.001442666,0.013764606
0.003551999,0.000522965
0.00302902,-0.009037365
0.009958339,-0.025699927
0.009270943,-0.021679973
0.000313089,0.002297136
0.005370286,0.005603036
0.012164267,0.006721984
0.011428751,0.015404923
0.015283237,0.00761102
0.007725405,0.001883607
-0.010517793,0.010304702
-0.014818985,0.013724141
-0.013370156,0.007718591
-0.012815405,-0.004496446
-0.011136407,-0.018359267
-0.017158682,-0.026418064
-0.016770612,-0.027098733
-0.003718475,-0.021518927
0.004431218,-0.013811754
0.010600283,-0.010883066
0.015920012,-0.010447566
0.01821364,0.001021642
0.026043419,0.01679035
0.025022824,0.011482863
0.012369737,-0.00086155
0.008018025,0.007385428
0.001693931,0.014994997
-0.011628743,0.008657338
-0.019763436,0.011435386
-0.035916848,0.016286872
-0.053532434,0.009688799
-0.040214683,0.009531664
-0.009457223,0.01224221
0.003046864,0.006667949
0.002692956,0.002898138
0.011880804,-0.007271992
0.026746964,-0.023808862
0.033706605,-0.026030665
0.032012718,-0.014629786
0.024194838,0.011356027
0.015513924,0.036284563
0.008503518,0.018407716
0.00371694,-0.016070914
0.013028079,-0.017610975
0.024242374,-0.011671721
0.010263094,-0.015867334
-0.012952558,-0.011551459
-0.024263895,-0.010903656
-0.026811132,-0.016026033
-0.022023915,-0.003491571
-0.019588024,0.016764095
-0.022262368,0.018137331
-0.019310011,0.000445981
-0.014804626,-0.013451383
-0.010806156,-0.007006267
-0.008103658,0.003310785
-0.011658432,-0.002515882
-0.007173328,-0.002379677
0.00324042,0.025263384
-0.001049454,0.048134624
-0.003178771,0.038121032
0.013914119,0.011529079
0.032879018,-0.016019588
0.043761692,-0.029117181
0.040070213,-0.015506323
0.019932586,0.004470529
0.012104484,0.013132233
0.02250052,0.005536162
0.014666658,-0.018693126
-0.013868381,-0.036459995
-0.02520628,-0.039463647
-0.009505211,-0.030802466
0.001684142,0.004082744
-0.008654852,0.03750884
-0.016693251,0.035246121
-0.011589628,0.02396709
-0.010891231,0.007021125
-0.014946074,-0.028759052
-0.013759076,-0.043156707
-0.008292064,-0.026449176
-0.005638128,-0.008377893
-0.011382285,0.017300352
-0.015315964,0.045642858
-0.013718323,0.050873535
-0.017308116,0.038449486
-0.011561436,0.020898531
0.014939348,0.002195054
0.032538721,-0.011285069
0.019105556,-0.018087517
-0.007062163,-0.020736406
-0.013468673,-0.021895389
0.007698142,-0.021032233
0.023814041,-0.020542575
0.008673116,-0.023995025
-0.00561553,-0.019532591
0.016691272,-0.002392267
0.044360493,0.008882212
0.045759967,0.004049305
0.038233315,-0.004259009
0.026373953,0.001541904
0.011323133,0.013828709
0.003087221,0.010916359
-0.023863178,0.002779136
-0.065562811,0.001459704
-0.068866259,-0.002207344
-0.038629342,0.00323033
-0.018743111,0.019666781
-0.012354186,0.024543927
-0.006868765,0.021281681
-0.002774012,0.012275299
-0.001375788,-0.006026275
0.001933239,-0.01138584
0.006694864,-0.00062782
0.005673036,0.014219668
0.003369115,0.028046432
0.005463785,0.015435907
0.004722703,-0.014804645
0.00410673,-0.018606953
0.013479754,-0.010749392
0.017049849,-0.016109295
-0.002113357,-0.019917515
-0.016702319,-0.026995395
-0.003358309,-0.03308722
0.015873201,-0.021752629
0.032193437,-0.019898859
0.047577778,-0.030267403
0.038740094,-0.018744096
0.009201563,0.009027296
-0.00941979,0.032923348
-0.011736683,0.037746744
-0.020612718,0.015630372
-0.052898637,0.001813832
-0.073995251,0.014703378
-0.057084463,0.019223292
-0.045372129,0.01218319
-0.030030893,0.019387486
0.035871509,0.025166767
0.09157465,0.013989489
0.082732777,0.008636436
0.047779225,0.015609022
0.017215587,0.017489656
0.011303098,0.00653417
0.017243992,-0.019925314
-0.005720917,-0.041730799
-0.016092901,-0.029731311
0.009253325,-0.014006168
0.011627666,-0.022064947
0.003555684,-0.012383646
0.007875944,0.012330639
-0.016133517,-0.000933201
-0.048113962,-0.029847619
-0.055303399,-0.025213333
-0.058628309,-0.001590664
-0.050176301,0.009694918
-0.028219744,0.007677416
-0.02287732,0.007457116
-0.028484162,0.017746592
-0.027520061,0.025345019
-0.014433958,0.010675398
0.011714529,-0.005804444
0.029592868,0.002293468
0.034582677,0.00612927
0.044645142,-0.000870502
0.051694147,0.012216325
0.050038849,0.018343734
0.05080005,0.001553184
0.048848348,-0.00196616
0.040548092,-0.004965111
0.035692116,-0.023128876
0.031829444,-0.023790818
0.015563788,-0.008621056
-0.010646166,-0.00369637
-0.030878648,-0.004023993
-0.037766525,-0.001949137
-0.032978656,-0.002288848
-0.02829006,0.001213745
-0.030927464,0.008594043
-0.027728201,0.002455341
-0.022703423,-0.001567329
-0.0302849,0.01659683
-0.033748524,0.023859181
-0.023564239,0.015040663
-0.014695136,0.017130307
-0.008797041,0.00542206
5.85E-05,-0.022203076
0.008339323,-0.02261079
0.010251348,-0.002928858
0.009978686,0.012540769
0.016187423,0.019397855
0.019831694,0.005219175
0.013244554,-0.019357083
0.008145227,-0.024045103
0.005195173,-0.005306314
0.002905407,0.008768605
0.010899616,-0.009570152
0.015020854,-0.032614331
0.004245392,-0.015561651
0.002414925,0.012033965
0.008942154,0.009416969
0.000662923,0.000254089
-0.006989182,0.00117714
0.004305996,-0.001859314
0.017759552,-0.002392503
0.016509209,0.005692149
-0.00399243,0.01143204
-0.030215277,0.013962028
-0.028537014,0.008751747
0.00062213,-0.009126937
0.018986949,-0.015645724
0.01825258,0.000536264
0.013412027,0.010481239
0.004231177,0.003661061
-0.006295392,0.003949149
-0.010886945,0.01600727
-0.009011008,0.020068573
0.001573863,0.016564292
0.007632281,0.014684159
-0.007653501,-0.000883577
-0.022861563,-0.01911308
-0.019418163,-0.0046468
-0.014903531,0.008133727
-0.006561435,-0.015256647
0.011329034,-0.022737948
0.00860622,-0.00553728
-0.007239482,-0.012392843
-0.003076501,-0.025472882
0.002382157,-0.019092991
-0.008352703,-0.010224032
-0.027136131,0.00205938
-0.047328112,0.011710229
-0.037908059,0.006987453
0.00290718,0.012611124
0.028908317,0.027693736
0.041504463,0.017656947
0.052924808,-0.005687895
0.046283892,-0.006822857
0.042637203,0.008945822
0.047406226,0.010386325
0.03436373,-0.009265243
0.022688877,-0.015303369
0.014301338,0.005829006
-0.011704086,0.007268348
-0.027560153,-0.025736983
-0.026511964,-0.038516762
-0.033542503,-0.01218398
-0.039734031,0.011889088
-0.037041389,0.013974837
-0.037655698,0.01423171
-0.043556967,0.021592091
-0.039814555,0.018189174
-0.018212433,0.002951137
0.003470218,-0.004311595
0.017393809,-0.002526773
0.029257547,0.000234674
0.027470366,0.002632886
0.014607807,0.00635019
0.006576084,0.016126023
-0.00058842,0.016788445
-0.006725273,-0.006373061
-0.008076694,-0.027040588
-0.017006757,-0.026553934
-0.027722822,-0.01412403
-0.016864528,0.009459087
0.003522582,0.020190417
0.010527956,-0.004062823
0.021820289,-0.016664465
0.05319534,0.002024768
0.084989733,0.007758917
0.095089602,0.00585116
0.074082716,0.011897083
0.028369724,0.002677212
-0.016141897,-0.007965135
-0.039004028,-0.007234928
-0.047064198,-0.012082119
-0.048720225,-0.013496658
